SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
TUN,Tunisia,Tunisia,Tree Cover Loss,1.0,1.5240279370374232,1.6501822270014181,10,1
TTO,Trinidad and Tobago,Trinidad and Tobago,Tree Cover Loss,3.0,3.0045871559633026,0.5289569658881866,10,1
TON,Tonga,Tonga,Tree Cover Loss,10.0,10.0,0.0,10,10
TGO,Togo,Togo,Tree Cover Loss,6.0,4.79372197309417,2.6211861676643053,10,1
TLS,East Timor,East Timor,Tree Cover Loss,6.0,5.844827586206897,1.2109984035013788,8,1
THA,Thailand,Thailand,Tree Cover Loss,6.0,5.949755007306799,2.700597878376895,10,1
TZA,United Republic of Tanzania,United Republic of Tanzania,Tree Cover Loss,6.0,4.927424374455372,3.088952385610869,10,1
TJK,Tajikistan,Tajikistan,Tree Cover Loss,1.0,1.0,0.0,1,1
TWN,Taiwan,Taiwan,Tree Cover Loss,3.0,3.76850306065665,1.395137687497066,10,1
SYR,Syria,Syria,Tree Cover Loss,1.0,1.3352834896326249,1.3787387748281514,10,1
CHE,Switzerland,Switzerland,Tree Cover Loss,3.0,4.316928069226609,1.8466463765831724,10,1
SWE,Sweden,Sweden,Tree Cover Loss,8.0,7.770852479709455,2.7451615044777187,10,1
SWZ,eSwatini,eSwatini,Tree Cover Loss,6.0,6.254237288135593,2.5876273647344568,10,1
SUR,Suriname,Suriname,Tree Cover Loss,1.0,2.806035889070147,2.408602604088437,10,1
SDS,South Sudan,South Sudan,Tree Cover Loss,1.0,1.433456214264219,1.1252492291397311,8,1
SDN,Sudan,Sudan,Tree Cover Loss,1.0,1.0049121481201586,0.10568775071687302,10,1
LKA,Sri Lanka,Sri Lanka,Tree Cover Loss,7.0,6.112691077141841,2.19404203491146,10,1
ESP,Spain,Spain,Tree Cover Loss,3.0,4.653852476983779,2.819763531362293,10,1
KOR,South Korea,South Korea,Tree Cover Loss,6.0,5.5544933078393885,1.8095404031073306,10,1
ZAF,South Africa,South Africa,Tree Cover Loss,1.0,2.354988744950135,2.4972836065045168,10,1
