SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
GAB,Gabon,Gabon,Key Biodiversity Areas,3.0,3.941849816849817,3.1016667301497023,10,1
FR1,France,France,Key Biodiversity Areas,3.0,3.630337831371423,2.5476743039535665,10,1
FI1,Finland,Aland,Key Biodiversity Areas,6.0,6.0,0.0,6,6
FI1,Finland,Finland,Key Biodiversity Areas,3.0,3.723838632424351,2.862455439938791,10,1
FJI,Fiji,Fiji,Key Biodiversity Areas,8.0,7.840801886792453,0.5402526648552809,8,1
ETH,Ethiopia,Ethiopia,Key Biodiversity Areas,6.0,5.0883472179368505,3.0167196630502047,10,1
EST,Estonia,Estonia,Key Biodiversity Areas,6.0,6.150049779547717,1.8633710153074656,10,1
ERI,Eritrea,Eritrea,Key Biodiversity Areas,6.0,5.465662542585619,2.538767883503526,10,1
GNQ,Equatorial Guinea,Equatorial Guinea,Key Biodiversity Areas,6.0,4.990009082652135,2.532063254198031,8,1
SLV,El Salvador,El Salvador,Key Biodiversity Areas,8.0,7.458471760797342,1.1334991203556646,10,1
EGY,Egypt,Egypt,Key Biodiversity Areas,1.0,1.994638933090854,2.194644309129492,10,1
ECU,Ecuador,Ecuador,Key Biodiversity Areas,8.0,7.925331342169125,1.943390196013331,10,1
DOM,Dominican Republic,Dominican Republic,Key Biodiversity Areas,8.0,7.673280423280423,0.7142109994237563,8,6
DMA,Dominica,Dominica,Key Biodiversity Areas,8.0,7.96875,0.17399263633843817,8,7
DJI,Djibouti,Djibouti,Key Biodiversity Areas,5.0,4.627637130801688,1.6692667189141668,8,1
DN1,Denmark,Greenland,Key Biodiversity Areas,1.0,1.292258273023291,1.1926187739220355,10,1
DN1,Denmark,Denmark,Key Biodiversity Areas,6.0,5.944512946979038,0.7628323932720665,8,3
CZE,Czechia,Czechia,Key Biodiversity Areas,3.0,3.580091533180778,2.4194115591738705,8,1
CYN,Northern Cyprus,Northern Cyprus,Key Biodiversity Areas,8.0,7.2690582959641254,0.8829640822777628,8,6
CYP,Cyprus,Cyprus,Key Biodiversity Areas,8.0,7.887640449438202,0.6735484141685818,10,6
