SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
NER,Niger,Niger,Physical Risk,9.0,8.817448412117665,0.6337805966844404,10,7
NIC,Nicaragua,Nicaragua,Physical Risk,8.0,7.415217009312951,0.851042773288674,9,5
NZ1,New Zealand,New Zealand,Physical Risk,7.0,7.4743032219806285,0.5673479149722337,9,5
NL1,Netherlands,Netherlands,Physical Risk,9.0,8.400871459694988,1.4658343236952605,10,5
NL1,Netherlands,Aruba,Physical Risk,8.0,8.0,0.0,8,8
NL1,Netherlands,Curaçao,Physical Risk,8.0,8.4,0.48989794855663565,9,8
NPL,Nepal,Nepal,Physical Risk,8.0,7.64864185110664,1.314019807623904,10,5
NRU,Nauru,Nauru,Physical Risk,7.0,7.0,0.0,7,7
NAM,Namibia,Namibia,Physical Risk,8.0,8.126849423524172,0.6549680913544965,10,5
MOZ,Mozambique,Mozambique,Physical Risk,6.0,6.303239409622388,1.1111941802886873,10,5
MAR,Morocco,Morocco,Physical Risk,9.0,9.047095664988333,0.8838987638538431,10,5
SAH,Western Sahara,Western Sahara,Physical Risk,8.0,8.009362072719355,0.09630381256083811,9,8
MNE,Montenegro,Montenegro,Physical Risk,7.0,6.573847601128881,0.6980371373156703,9,5
MNG,Mongolia,Mongolia,Physical Risk,8.0,7.745468698670247,0.9120996962153335,9,4
MDA,Moldova,Moldova,Physical Risk,9.0,8.650049850448655,0.7099217310718603,10,8
MCO,Monaco,Monaco,Physical Risk,8.0,8.0,0.0,8,8
MEX,Mexico,Mexico,Physical Risk,8.0,8.092293563167349,0.7988760407059723,10,5
MUS,Mauritius,Mauritius,Physical Risk,10.0,10.0,0.0,10,10
MRT,Mauritania,Mauritania,Physical Risk,9.0,8.845684869284344,0.6840467516402557,10,8
MLT,Malta,Malta,Physical Risk,9.0,9.0,0.0,9,9
MLI,Mali,Mali,Physical Risk,10.0,9.647408300327191,0.6576788735858384,10,8
MDV,Maldives,Maldives,Physical Risk,6.0,6.0,0.0,6,6
MYS,Malaysia,Malaysia,Physical Risk,8.0,7.493366200246502,0.5730633307434205,9,5
MWI,Malawi,Malawi,Physical Risk,7.0,7.266515666289166,0.6265305727179954,10,5
MDG,Madagascar,Madagascar,Physical Risk,7.0,7.219906665241709,0.8385274942676786,8,5
MKD,North Macedonia,North Macedonia,Physical Risk,7.0,7.2269615587151135,0.6015512543702589,10,5
