SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
BHR,Bahrain,Bahrain,Protected,1.0,1.0344827586206897,0.18246560765962694,2,1
BHS,The Bahamas,The Bahamas,Protected,6.0,5.813084112149533,1.1312401139534252,8,3
AZE,Azerbaijan,Azerbaijan,Protected,5.0,5.456549726424203,2.6511521511785836,10,1
AUT,Austria,Austria,Protected,6.0,6.876439384137663,1.2392114118489856,10,3
AU1,Australia,Australia,Protected,5.0,4.8055680843787325,3.028598604396918,10,1
ARM,Armenia,Armenia,Protected,8.0,6.493890977443609,2.288611944985568,10,1
ARG,Argentina,Argentina,Protected,3.0,3.221519373312562,2.5482278308944313,10,1
ATG,Antigua and Barbuda,Antigua and Barbuda,Protected,6.0,6.45,0.5894913061275798,8,6
AGO,Angola,Angola,Protected,1.0,2.488325538226355,2.923047959395035,10,1
AND,Andorra,Andorra,Protected,6.0,6.0,0.0,6,6
DZA,Algeria,Algeria,Protected,1.0,1.9680863722542619,1.849072882908018,10,1
ALB,Albania,Albania,Protected,8.0,7.411371237458194,1.7577633907507548,10,1
AFG,Afghanistan,Afghanistan,Protected,1.0,2.4457022846019876,2.591487017065452,10,1
KAS,Kashmir,Siachen Glacier,Protected,1.0,1.0984848484848484,0.42390408586478123,3,1
NL1,Netherlands,Sint Maarten,Protected,8.0,8.0,0.0,8,8
TUV,Tuvalu,Tuvalu,Protected,--,--,--,--,--
