SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
TKM,Turkmenistan,Turkmenistan,Political Situation,9.0,8.994024208055123,0.22878797090655284,10,5
TUR,Turkey,Turkey,Political Situation,8.0,8.003705683892258,0.3545981516395349,10,4
TUN,Tunisia,Tunisia,Political Situation,5.0,5.403419159804024,1.2065342033522712,10,5
TTO,Trinidad and Tobago,Trinidad and Tobago,Political Situation,4.0,3.86697247706422,0.6249484449740759,10,1
TON,Tonga,Tonga,Political Situation,10.0,10.0,0.0,10,10
TGO,Togo,Togo,Political Situation,7.0,6.476966979209132,1.0163660024457553,7,3
TLS,East Timor,East Timor,Political Situation,7.0,6.822884012539185,0.5442574150917304,7,5
THA,Thailand,Thailand,Political Situation,7.0,7.06726553769449,0.38124887151748876,10,3
TZA,United Republic of Tanzania,United Republic of Tanzania,Political Situation,7.0,7.027636001493838,0.3120599344236966,10,5
TJK,Tajikistan,Tajikistan,Political Situation,8.0,8.158040665434381,0.5603610072084972,10,7
TWN,Taiwan,Taiwan,Political Situation,7.0,6.975514746800223,0.20956887783532235,10,5
SYR,Syria,Syria,Political Situation,10.0,9.840832831454874,0.5138987743588145,10,4
CHE,Switzerland,Switzerland,Political Situation,1.0,1.123580313683072,0.32910214182388037,2,1
SWE,Sweden,Sweden,Political Situation,1.0,1.003986137100971,0.18936563737846385,10,1
SWZ,eSwatini,eSwatini,Political Situation,9.0,7.245197740112994,2.284754703889248,9,4
SUR,Suriname,Suriname,Political Situation,5.0,4.994616639477977,0.16297716946106938,10,4
SDS,South Sudan,South Sudan,Political Situation,10.0,9.983147758049954,0.15785794767237277,10,8
SDN,Sudan,Sudan,Political Situation,10.0,9.984767617608162,0.12247594424419472,10,9
LKA,Sri Lanka,Sri Lanka,Political Situation,6.0,5.985780305723427,0.16803924793876848,10,5
ESP,Spain,Spain,Political Situation,2.0,2.0297840859272247,0.33756097321328904,10,1
KOR,South Korea,South Korea,Political Situation,4.0,4.105799872530274,0.9499713930683215,10,1
ZAF,South Africa,South Africa,Political Situation,4.0,4.024835646457268,0.3389474070962076,10,1
SOM,Somalia,Somalia,Political Situation,10.0,9.924005788134325,0.3595802829795013,10,7
SOL,Somaliland,Somaliland,Political Situation,10.0,9.95276023070585,0.21215129858472573,10,9
SLB,Solomon Islands,Solomon Islands,Political Situation,5.0,5.018132366273798,0.3005545685267593,10,5
SVK,Slovakia,Slovakia,Political Situation,2.0,2.0983430170002153,0.402824448500387,4,2
SVN,Slovenia,Slovenia,Political Situation,2.0,2.0532879818594103,0.46473783218859605,10,1
SGP,Singapore,Singapore,Political Situation,4.0,3.8181818181818183,0.385694607919935,4,3
SLE,Sierra Leone,Sierra Leone,Political Situation,7.0,6.997730220492866,0.0824874937332307,10,5
SYC,Seychelles,Seychelles,Political Situation,10.0,10.0,0.0,10,10
SRB,Republic of Serbia,Republic of Serbia,Political Situation,6.0,5.855787476280835,0.4736040405425565,7,3
SEN,Senegal,Senegal,Political Situation,5.0,5.176644325798024,0.6448282596350402,10,5
SAU,Saudi Arabia,Saudi Arabia,Political Situation,7.0,7.032377095517571,0.29603062354244075,10,5
STP,São Tomé and Principe,São Tomé and Principe,Political Situation,9.0,9.0,0.0,9,9
SMR,San Marino,San Marino,Political Situation,2.0,2.0,0.0,2,2
WSM,Samoa,Samoa,Political Situation,10.0,10.0,0.0,10,10
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Political Situation,4.0,3.857142857142857,0.3499271061118826,4,3
LCA,Saint Lucia,Saint Lucia,Political Situation,4.0,3.7916666666666665,0.4061164310337068,4,3
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Political Situation,5.0,5.0,0.0,5,5
RWA,Rwanda,Rwanda,Political Situation,6.0,6.208450704225352,0.6512710170971618,10,6
RUS,Russia,Russia,Political Situation,7.0,7.004637401001169,0.27702269824179454,10,1
ROU,Romania,Romania,Political Situation,5.0,5.010903197288934,0.20185032418040116,7,4
